,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,IPSL-CM6A-LR-r1i1p1f1,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-r1i1p1f1
2012-10-01,6.501639545066272,6.500790369120646,6.401605380560981,6.4164573605762625,6.518339543897024,6.4928302496363415
2012-11-01,6.498919798513862,6.498070622568235,6.39273936602713,6.413737614023849,6.515619797344612,6.490110503083929
2012-12-01,6.6524841183084265,6.6516349423628,6.546303685821695,6.567301933818412,6.669184117139175,6.643674822878494
2013-01-01,6.8301570961193026,6.8231236756427895,6.716821308020294,6.7461769629975175,6.8301168401319945,6.832078833588731
2013-02-01,6.981585506393203,6.974552085916691,6.868249718294195,6.897605373271419,6.981545250405892,6.983507243862629
2013-03-01,7.070011779629677,7.062978359153168,6.956675991530672,6.986031646507894,7.069971523642369,7.071933517099107
2013-04-01,7.095096924345679,7.088063503869169,6.981761136246674,7.011116791223898,7.095056668358373,7.097018661815109
2013-05-01,6.9079438581635,6.900910437686992,6.794608070064495,6.823963725041717,6.907903602176192,6.90986559563293
2013-06-01,6.67950931498238,6.6724758945058715,6.5661735268833725,6.595529181860597,6.679469058995072,6.681431052451807
2013-07-01,6.6397316979563525,6.632698277479843,6.5263959098573485,6.5557515648345674,6.6396914419690445,6.641653435425781
2013-08-01,6.621707337067878,6.614673916591368,6.508371548968872,6.537727203946093,6.621667081080568,6.623629074537306
2013-09-01,6.5262696831478575,6.519236262671346,6.412933895048852,6.442289550026075,6.5262294271605485,6.528191420617287
2013-10-01,6.507012297784481,6.4999788773079725,6.3936765096854735,6.423032164662697,6.506972041797173,6.508934035253909
2013-11-01,6.5042925512320675,6.497259130755558,6.390956763133062,6.420312418110285,6.5042522952447595,6.506214288701497
2013-12-01,6.657856871026633,6.6508234505501225,6.544521082927626,6.5738767379048495,6.657816615039325,6.659778608496062
2014-01-01,6.811512647843433,6.8353460837966855,6.725950966991662,6.730203329263656,6.813568097743695,6.804737730093802
2014-02-01,6.96294105811733,6.986774494070585,6.877379377265563,6.881631739537556,6.964996508017594,6.956166140367702
2014-03-01,7.051367331353807,7.075200767307062,6.965805650502039,6.970058012774032,7.053422781254072,7.044592413604178
2014-04-01,7.076452476069808,7.1002859120230655,6.99089079521804,6.995143157490034,7.078507925970075,7.06967755832018
2014-05-01,6.88929940988763,6.913132845840884,6.803737729035863,6.807990091307857,6.891354859787895,6.882524492138001
2014-06-01,6.6608648667065085,6.684698302659763,6.57530318585474,6.579555548126737,6.662920316606775,6.654089948956881
2014-07-01,6.621087249680481,6.644920685633737,6.535525568828713,6.539777931100707,6.623142699580747,6.614312331930852
2014-08-01,6.603062888792008,6.626896324745261,6.517501207940239,6.5217535702122325,6.6051183386922725,6.596287971042378
2014-09-01,6.507625234871987,6.531458670825242,6.422063554020219,6.426315916292213,6.5096806847722535,6.5008503171223575
2014-10-01,6.4883678495086095,6.512201285461862,6.4028061686568405,6.4070585309288335,6.490423299408874,6.481592931758979
2014-11-01,6.485648102956198,6.509481538909452,6.400086422104429,6.404338784376424,6.4877035528564635,6.478873185206569
2014-12-01,6.639212422750763,6.6630458587040176,6.553650741898996,6.557903104170988,6.641267872651027,6.632437505001133
2015-01-01,6.798041429204936,6.807608912266929,6.7166405686914565,6.739584532631702,6.824880699213549,6.804555384304641
2015-02-01,6.949469839478836,6.95903732254083,6.868068978965355,6.8910129429056015,6.976309109487448,6.9559837945785405
2015-03-01,7.037896112715313,7.047463595777304,6.956495252201832,6.9794392161420795,7.064735382723925,7.044410067815018
2015-04-01,7.062981257431315,7.072548740493307,6.981580396917836,7.004524360858081,7.089820527439928,7.069495212531019
2015-05-01,6.875828191249138,6.8853956743111295,6.794427330735656,6.817371294675902,6.9026674612577485,6.882342146348839
2015-06-01,6.6473936480680145,6.65696113113001,6.565992787554535,6.5889367514947805,6.674232918076629,6.65390760316772
2015-07-01,6.607616031041987,6.6171835141039805,6.526215170528506,6.549159134468753,6.6344553010505996,6.614129986141691
2015-08-01,6.5895916701535135,6.599159153215506,6.5081908096400305,6.531134773580277,6.616430940162124,6.596105625253216
2015-09-01,6.494154016233492,6.503721499295486,6.412753155720012,6.435697119660258,6.520993286242106,6.500667971333196
2015-10-01,6.474896630870116,6.484464113932107,6.393495770356632,6.416439734296883,6.501735900878727,6.481410585969819
2015-11-01,6.4721768843177045,6.481744367379697,6.390776023804222,6.413719987744473,6.4990161543263145,6.478690839417408
2015-12-01,6.625741204112269,6.635308687174263,6.544340343598787,6.567284307539034,6.652580474120881,6.632255159211971
2016-01-01,6.798858503142752,6.811656016747308,6.739352839060242,6.6904608599830295,6.817194576965082,6.795089323944551
2016-02-01,6.950286913416653,6.963084427021206,6.890781249334142,6.863607957774918,6.968622987238983,6.9465177342184505
2016-03-01,7.038713186653129,7.051510700257686,6.979207522570619,6.952034231011393,7.05704926047546,7.034944007454928
2016-04-01,7.063798331369131,7.076595844973687,7.004292667286621,6.977119375727397,7.082134405191461,7.060029152170929
2016-05-01,6.876645265186951,6.8894427787915085,6.817139601104442,6.765021558575268,6.8949813390092825,6.872876085988751
2016-06-01,6.648210722005833,6.661008235610386,6.588705057923321,6.539295440734091,6.666546795828163,6.6444415428076296
2016-07-01,6.608433104979802,6.621230618584359,6.548927440897296,6.521754149338068,6.626769178802133,6.604663925781601
2016-08-01,6.590408744091327,6.6032062576958825,6.53090308000882,6.5037297884495935,6.608744817913658,6.586639564893129
2016-09-01,6.494971090171307,6.507768603775863,6.4354654260888,6.408292134529575,6.5133071639936375,6.491201910973108
2016-10-01,6.47571370480793,6.488511218412487,6.4162080407254205,6.389034749166196,6.494049778630263,6.47194452560973
2016-11-01,6.472993958255517,6.485791471860075,6.4134882941730105,6.386315002613785,6.49133003207785,6.46922477905732
2016-12-01,6.6265582780500845,6.639355791654639,6.567052613967572,6.536076723442659,6.644894351872415,6.622789098851882
2017-01-01,6.787984804149095,6.798712791759473,6.722053755564027,6.841576579729619,6.79326750315736,6.7871317799485
2017-02-01,7.239404164123165,6.95014120203337,6.873482165837928,7.223551308329804,6.9642585425960775,6.9385601902223994
2017-03-01,7.043668722836388,7.038567475269848,6.961908439074406,7.157414982609301,7.016939495241273,7.026986463458876
2017-04-01,7.068753867552387,7.06365261998585,6.986993583790407,6.972312959464903,7.058207331383739,7.052071608174878
2017-05-01,6.881600801370211,6.8764995538036695,6.799840517608228,6.785159893282723,6.871054265201559,6.8649185419927
2017-06-01,6.653166258189089,6.648065010622549,6.571405974427107,6.556725350101602,6.6426197220204415,6.6364839988115785
2017-07-01,6.613388641163057,6.6082873935965205,6.531628357401079,6.516947733075572,6.602842104994411,6.596706381785549
2017-08-01,6.5953642802745875,6.590263032708048,6.513603996512605,6.4989233721870985,6.584817744105938,6.578682020897076
2017-09-01,6.499926626354567,6.4948253787880255,6.418166342592585,6.40348571826708,6.489380090185918,6.483244366977055
2017-10-01,6.4806692409911895,6.475567993424648,6.41776982207801,6.384228332903702,6.470122704822539,6.463986981613677
2017-11-01,6.477949494438777,6.472848246872236,6.508207379302704,6.3815085863512895,6.467402958270128,6.461267235061267
2017-12-01,6.631513814233341,6.626412566666803,6.549753530471357,6.535072906145854,6.620967278064692,6.61483155485583
2018-01-01,6.813238944590851,6.815424507669692,6.695440984734888,6.722326643074098,6.793891433672656,6.797373093469421
2018-02-01,6.964667354864751,6.966852917943593,6.846869395008789,6.873755053347996,6.945319843946557,6.948801503743321
2018-03-01,7.0530936281012275,7.055279191180071,6.935295668245268,6.9621813265844725,7.033746117183032,7.0372277769797975
2018-04-01,7.078178772817227,7.080364335896071,6.960380812961266,6.987266471300473,7.058831261899034,7.062312921695799
2018-05-01,6.891025706635051,6.893211269713893,6.773227746779089,6.800113405118296,6.871678195716855,6.87515985551362
2018-06-01,6.662591163453933,6.664776726532772,6.544793203597967,6.5716788619371735,6.643243652535736,6.646725312332499
2018-07-01,6.622813546427902,6.624999109506742,6.505015586571939,6.531901244911148,6.6034660355097055,6.606947695306471
2018-08-01,6.604789185539428,6.606974748618272,6.486991225683465,6.5138768840226735,6.585441674621233,6.588923334417998
2018-09-01,6.509351531619407,6.511537094698249,6.3915535717634455,6.418439230102653,6.49000402070121,6.493485680497976
2018-10-01,6.4900941462560295,6.492279709334871,6.372296186400068,6.3991818447392745,6.470746635337832,6.4742282951346
2018-11-01,6.48737439970362,6.489559962782461,6.369576439847656,6.396462098186864,6.468026888785423,6.471508548582189
2018-12-01,6.640938719498182,6.643124282577026,6.523140759642224,6.550026417981428,6.6215912085799875,6.625072868376751
2019-01-01,6.774993480564038,6.771418810622585,6.700059045492999,6.720464938569488,6.785007972005987,6.753725123603776
2019-02-01,6.922985202081759,6.922847220896485,6.8959282523959855,6.871893348843389,6.936436382279887,6.960057268894758
2019-03-01,7.0148481640744125,7.011273494132961,6.94567323310375,6.960319622079865,7.0248626555163645,6.993579807114155
2019-04-01,7.039933308790414,7.036358638848963,7.007034711426036,6.985404766795868,7.049947800232366,7.018664951830156
2019-05-01,6.852780242608238,6.8492055726667855,6.771699652063277,6.798251700613687,6.862794734050188,6.840463710543052
2019-06-01,6.624345699427117,6.620771029485662,6.6478781400528355,6.569817157432567,6.634360190869066,6.603077342466857
2019-07-01,6.584568082401089,6.580993412459635,6.6414264555359885,6.5477164877084295,6.594582573843037,6.563299725440828
2019-08-01,6.5665437215126135,6.5629690515711605,6.701720466265153,6.512015179518065,6.576558212954565,6.545275364552354
2019-09-01,6.4711060675925935,6.4675313976511415,6.398723610264711,6.416577525598044,6.481120559034545,6.449837710632334
2019-10-01,6.4518486822292145,6.448274012287762,6.3769142471581794,6.397320140234666,6.461863173671167,6.430580325268956
2019-11-01,6.449128935676804,6.445554265735352,6.374194500605768,6.3946003936822535,6.459143427118755,6.427860578716544
2019-12-01,6.602693255471366,6.599118585529916,6.5277588204003285,6.548164713476819,6.612707746913317,6.581424898511109
2020-01-01,6.762610593872013,6.781354847020285,6.686990964330361,6.724105471477087,6.781851464365772,6.766402485236733
2020-02-01,6.914039004145915,6.9327832572941865,6.83841937460426,6.875533881750988,6.933279874639673,6.917830895510633
2020-03-01,7.0024652773823926,7.021209530530661,6.926845647840737,6.963960154987464,7.0217061478761496,7.006257168747109
2020-04-01,7.027550422098392,7.046294675246664,6.9519307925567375,6.9890452997034656,7.046791292592151,7.040462818332279
2020-05-01,6.840397355916218,6.8591416090644834,6.764777726374558,6.801892233521286,6.859638226409973,6.844189247280933
2020-06-01,6.611962812735094,6.630707065883362,6.536343183193438,6.5734576903401685,6.6312036832288515,6.615754704099811
2020-07-01,6.572185195709065,6.5909294488573344,6.496565566167409,6.533680073314137,6.591426066202824,6.575977087073784
2020-08-01,6.554160834820593,6.572905087968861,6.478541205278938,6.515655712425665,6.5734017053143505,6.55795272618531
2020-09-01,6.458723180900573,6.4774674340488385,6.383103551358915,6.420218058505642,6.477964051394327,6.4625150722652895
2020-10-01,6.4394657955371954,6.458210048685462,6.3638461659955405,6.400960673142268,6.458706666030952,6.443257686901912
2020-11-01,6.436746048984783,6.455490302133051,6.361126419443128,6.398240926589856,6.455986919478541,6.4405379403495004
2020-12-01,6.590310368779348,6.6090546219276165,6.514690739237692,6.5518052463844185,6.609551239273102,6.594102260144065
